scenario,condition,call,sequence_length,position_in_forward,coordinates_before,coordinates_after,target_gap,target_gap_error,all_position_patch_norms,next_block_input_exact,absolute_position,input_token_id,predicted_token_id,counterfactual_source_norm,random_actual_norm,rounding_error_norm,rounding_error_bound,actual_span_coordinates,actual_direction_cosine
syco_bullshit_v2_sw_pnf_02,random_23_minus,19,1,0,"[-1.2729378938674927, -0.6313819885253906]","[-1.2763460874557495, -0.6322989463806152]",-7.5542134046554565,6.910166263580322,[4.211256504058838],True,90,383,7697,4.210819721221924,4.211256504058838,0.024327974766492844,0.15517394244670868,"[[-0.0034081004559993744, -0.0009169857949018478]]",0.9999834299087524
syco_bullshit_v2_sw_pnf_02,random_23_minus,20,1,0,"[-1.0479565858840942, -0.405695378780365]","[-1.0524033308029175, -0.40677410364151]",-7.5542134046554565,6.908584117889404,[4.210640907287598],True,91,7697,32368,4.209662914276123,4.210640907287598,0.026327701285481453,0.16634343564510345,"[[-0.0044463640078902245, -0.0010787900537252426]]",0.9999805092811584
syco_bullshit_v2_sw_pnf_02,random_23_minus,21,1,0,"[-1.7284116744995117, -0.3630390167236328]","[-1.7317392826080322, -0.36552634835243225]",-7.5542134046554565,6.188000679016113,[3.768857002258301],True,92,32368,4598,3.7683510780334473,3.768857002258301,0.02604610286653042,0.15956787765026093,"[[-0.0033278483897447586, -0.0024873632937669754]]",0.9999760985374451
syco_bullshit_v2_sw_pnf_02,random_23_minus,22,1,0,"[-1.4111419916152954, 0.002502072136849165]","[-1.4154764413833618, 0.0019297096878290176]",-7.5542134046554565,6.136807441711426,[3.7394518852233887],True,93,4598,1056,3.739332437515259,3.7394518852233887,0.025807199999690056,0.15029102563858032,"[[-0.004334301687777042, -0.00057242251932621]]",0.9999761581420898
syco_bullshit_v2_sw_pnf_02,random_23_minus,23,1,0,"[-1.3826055526733398, -0.2762269675731659]","[-1.3858497142791748, -0.27785879373550415]",-7.5542134046554565,6.446222305297852,[3.927764415740967],True,94,1056,10597,3.92788028717041,3.927764415740967,0.023596955463290215,0.1542285829782486,"[[-0.003243890590965748, -0.0016318224370479584]]",0.9999819993972778
syco_bullshit_v2_sw_pnf_02,random_23_minus,24,1,0,"[-1.3733898401260376, -0.16639862954616547]","[-1.3774104118347168, -0.1680999994277954]",-7.5542134046554565,6.344902992248535,[3.8664586544036865],True,95,10597,56040,3.866149663925171,3.8664586544036865,0.02554214932024479,0.15566380321979523,"[[-0.004020241089165211, -0.00170145183801651]]",0.999978244304657
syco_bullshit_v2_sw_pnf_02,random_23_minus,25,1,0,"[-1.470967173576355, 0.09117394685745239]","[-1.4748013019561768, 0.090758316218853]",-7.5542134046554565,5.988654136657715,[3.6498982906341553],True,96,56040,16243,3.6499197483062744,3.6498982906341553,0.02488098479807377,0.15497197210788727,"[[-0.0038342559710144997, -0.0004156213253736496]]",0.9999767541885376
syco_bullshit_v2_sw_pnf_02,random_23_minus,26,1,0,"[-1.743955373764038, -0.3670128285884857]","[-1.747854471206665, -0.3677706718444824]",-7.5542134046554565,6.174129486083984,[3.7642078399658203],True,97,16243,13,3.764292001724243,3.7642078399658203,0.025918304920196533,0.15483339130878448,"[[-0.0038993768393993378, -0.0007577985525131226]]",0.9999762773513794
syco_bullshit_v2_sw_pnf_02,random_23_minus,27,1,0,"[-1.4665858745574951, 0.21338674426078796]","[-1.467544436454773, 0.21416664123535156]",-7.5542134046554565,5.872502326965332,[3.579385280609131],True,98,13,11746,3.579130172729492,3.579385280609131,0.025167053565382957,0.1576995551586151,"[[-0.0009586391970515251, 0.0007799342274665833]]",0.999975323677063
syco_bullshit_v2_sw_pnf_02,random_23_minus,28,1,0,"[-1.3057619333267212, -0.4651474952697754]","[-1.3044337034225464, -0.4641527533531189]",-7.5542134046554565,6.713932514190674,[4.089054584503174],True,99,11746,11,4.088469982147217,4.089054584503174,0.02352600172162056,0.15570227801799774,"[[0.0013281209394335747, 0.0009948145598173141]]",0.9999834895133972
syco_bullshit_v2_sw_pnf_02,random_23_minus,29,1,0,"[-2.421497344970703, -0.6230058670043945]","[-2.425954818725586, -0.6244168281555176]",-7.5542134046554565,5.752675533294678,[3.508957624435425],True,100,11,7036,3.5086112022399902,3.508957624435425,0.023126408457756042,0.14154823124408722,"[[-0.0044573042541742325, -0.0014111120253801346]]",0.9999783039093018
syco_bullshit_v2_sw_pnf_02,random_23_minus,30,1,0,"[-2.115853786468506, -0.36157655715942383]","[-2.119968891143799, -0.36440059542655945]",-7.5542134046554565,5.79864501953125,[3.533628463745117],True,101,7036,10813,3.5346481800079346,3.533628463745117,0.026468105614185333,0.15528348088264465,"[[-0.004115220159292221, -0.002823973074555397]]",0.9999719858169556
syco_bullshit_v2_sw_pnf_02,random_23_minus,31,1,0,"[-1.9538438320159912, -0.3353191614151001]","[-1.9585540294647217, -0.33612895011901855]",-7.5542134046554565,5.931788444519043,[3.6155948638916016],True,102,10813,958,3.61533522605896,3.6155948638916016,0.024327291175723076,0.14747372269630432,"[[-0.004710312932729721, -0.0008097458630800247]]",0.9999773502349854
syco_bullshit_v2_sw_pnf_02,random_23_minus,32,1,0,"[-2.0943682193756104, -0.392896831035614]","[-2.099137783050537, -0.3932373821735382]",-7.5542134046554565,5.848313331604004,[3.5668821334838867],True,103,958,345,3.566145420074463,3.5668821334838867,0.023775989189743996,0.14348949491977692,"[[-0.004769418388605118, -0.00034051015973091125]]",0.9999778270721436
syco_bullshit_v2_sw_pnf_02,random_23_minus,33,1,0,"[-1.5072180032730103, -0.549415111541748]","[-1.5107858180999756, -0.5503125190734863]",-7.5542134046554565,6.593740463256836,[4.017248630523682],True,104,345,4887,4.0166449546813965,4.017248630523682,0.025181174278259277,0.16496111452579498,"[[-0.003567744977772236, -0.0008973274379968643]]",0.9999803304672241
syco_bullshit_v2_sw_pnf_02,random_23_minus,34,1,0,"[-1.3471101522445679, -0.24490229785442352]","[-1.3509072065353394, -0.24678808450698853]",-7.5542134046554565,6.450094223022461,[3.9296445846557617],True,105,4887,310,3.9299981594085693,3.9296445846557617,0.02860054187476635,0.16819526255130768,"[[-0.003797062672674656, -0.001885790377855301]]",0.999973475933075
syco_bullshit_v2_sw_pnf_02,random_23_minus,35,1,0,"[-1.0502806901931763, -0.757178783416748]","[-1.0528746843338013, -0.7584295272827148]",-7.5542134046554565,7.259768486022949,[4.423260688781738],True,106,310,10229,4.423452377319336,4.423260688781738,0.02454354800283909,0.16486449539661407,"[[-0.0025939615443348885, -0.0012507233768701553]]",0.999984622001648
syco_bullshit_v2_sw_pnf_02,random_23_minus,36,1,0,"[-1.2610896825790405, -0.5406454801559448]","[-1.2650129795074463, -0.5404310822486877]",-7.5542134046554565,6.829631805419922,[4.16261100769043],True,107,10229,1985,4.162994861602783,4.16261100769043,0.02403264120221138,0.15661431849002838,"[[-0.003923516720533371, 0.0002142973244190216]]",0.9999834299087524
syco_bullshit_v2_sw_pnf_02,random_23_minus,37,1,0,"[-1.122294545173645, -0.3003290593624115]","[-1.1252514123916626, -0.3011314272880554]",-7.5542134046554565,6.730093479156494,[4.102196216583252],True,108,1985,72833,4.102569103240967,4.102196216583252,0.024018267169594765,0.15597952902317047,"[[-0.0029568420723080635, -0.0008022971451282501]]",0.9999828338623047
syco_bullshit_v2_sw_pnf_02,random_23_minus,38,1,0,"[-1.374007225036621, -0.2626650631427765]","[-1.3776025772094727, -0.2639784812927246]",-7.5542134046554565,6.440589427947998,[3.9244236946105957],True,109,72833,10175,3.9236667156219482,3.9244236946105957,0.025741152465343475,0.159962996840477,"[[-0.0035954881459474564, -0.0013134237378835678]]",0.9999785423278809
syco_bullshit_v2_sw_pnf_02,random_23_minus,39,1,0,"[-1.6117771863937378, -0.5200247764587402]","[-1.6154987812042236, -0.5209194421768188]",-7.5542134046554565,6.459634304046631,[3.937586784362793],True,110,10175,2785,3.9372310638427734,3.937586784362793,0.025902505964040756,0.1675344556570053,"[[-0.003721289336681366, -0.0008946824818849564]]",0.9999783635139465
syco_bullshit_v2_sw_pnf_02,random_23_minus,40,1,0,"[-1.1035783290863037, -0.5202500224113464]","[-1.1070106029510498, -0.520949125289917]",-7.5542134046554565,6.968152046203613,[4.246440410614014],True,111,2785,449,4.2460527420043945,4.246440410614014,0.02474074810743332,0.16694869101047516,"[[-0.003431891091167927, -0.0006992053240537643]]",0.999983012676239
syco_bullshit_v2_sw_pnf_02,random_23_minus,41,1,0,"[-1.7341628074645996, -0.3177722692489624]","[-1.7378548383712769, -0.3193609118461609]",-7.5542134046554565,6.135719299316406,[3.737574338912964],True,112,449,6149,3.737377405166626,3.737574338912964,0.023850593715906143,0.15024136006832123,"[[-0.0036922600120306015, -0.0015888139605522156]]",0.9999796152114868
syco_bullshit_v2_sw_pnf_02,random_23_minus,42,1,0,"[-1.354485273361206, -0.09494510293006897]","[-1.3582504987716675, -0.09595996141433716]",-7.5542134046554565,6.2919230461120605,[3.835024356842041],True,113,6149,2193,3.8341288566589355,3.835024356842041,0.0260043703019619,0.15606318414211273,"[[-0.003765210509300232, -0.0010147783905267715]]",0.9999771118164062
syco_bullshit_v2_sw_pnf_02,random_23_minus,43,1,0,"[-1.4702157974243164, -0.33773672580718994]","[-1.4732952117919922, -0.339579313993454]",-7.5542134046554565,6.420497894287109,[3.911620616912842],True,114,2193,466,3.911831855773926,3.911620616912842,0.025315238162875175,0.16269683837890625,"[[-0.0030791517347097397, -0.0018425919115543365]]",0.9999790191650391
syco_bullshit_v2_sw_pnf_02,random_23_minus,44,1,0,"[-1.7384202480316162, -0.4444822072982788]","[-1.7420982122421265, -0.4468604326248169]",-7.5542134046554565,6.258975982666016,[3.814509868621826],True,115,466,310,3.8145406246185303,3.814509868621826,0.02615037001669407,0.15163786709308624,"[[-0.003677872009575367, -0.0023782383650541306]]",0.9999764561653137
syco_bullshit_v2_sw_pnf_02,random_23_minus,45,1,0,"[-1.7839748859405518, -0.6867622137069702]","[-1.78728187084198, -0.6888070106506348]",-7.5542134046554565,6.455738544464111,[3.9335503578186035],True,116,310,6420,3.932816982269287,3.9335503578186035,0.024274811148643494,0.15491445362567902,"[[-0.0033072493970394135, -0.0020448584109544754]]",0.9999810457229614
syco_bullshit_v2_sw_pnf_02,random_23_minus,46,1,0,"[-1.4779937267303467, -0.6171907186508179]","[-1.481850266456604, -0.6185413599014282]",-7.5542134046554565,6.69090461730957,[4.07874059677124],True,117,6420,279,4.078787326812744,4.07874059677124,0.024674832820892334,0.16061510145664215,"[[-0.0038565434515476227, -0.001350540667772293]]",0.999981701374054
syco_bullshit_v2_sw_pnf_02,random_23_minus,47,1,0,"[-1.6030266284942627, -0.3822365701198578]","[-1.606993556022644, -0.3842550218105316]",-7.5542134046554565,6.331475257873535,[3.8581736087799072],True,118,279,2730,3.857917547225952,3.8581736087799072,0.024689704179763794,0.15275445580482483,"[[-0.003966957330703735, -0.002018306404352188]]",0.9999794960021973
syco_bullshit_v2_sw_pnf_02,random_23_minus,48,1,0,"[-1.434714436531067, -0.46171942353248596]","[-1.438793420791626, -0.463382750749588]",-7.5542134046554565,6.578803062438965,[4.006592750549316],True,119,2730,314,4.006544589996338,4.006592750549316,0.026608821004629135,0.16927190124988556,"[[-0.004078670404851437, -0.0016633886843919754]]",0.9999779462814331
syco_bullshit_v2_sw_pnf_02,random_23_minus,49,1,0,"[-2.0465872287750244, -0.4368196129798889]","[-2.0505077838897705, -0.43847161531448364]",-7.5542134046554565,5.9421772956848145,[3.621720790863037],True,120,314,264,3.6213419437408447,3.621720790863037,0.023760709911584854,0.15291853249073029,"[[-0.003920632414519787, -0.0016519706696271896]]",0.9999785423278809
syco_bullshit_v2_sw_pnf_02,random_23_minus,50,1,0,"[-2.016512393951416, -0.4086592197418213]","[-2.020050525665283, -0.41041117906570435]",-7.5542134046554565,5.944574356079102,[3.6220922470092773],True,121,264,2193,3.6218957901000977,3.6220922470092773,0.0230256374925375,0.14651253819465637,"[[-0.003538993187248707, -0.0017519406974315643]]",0.9999798536300659
syco_bullshit_v2_sw_pnf_02,random_23_minus,51,1,0,"[-1.3860194683074951, -0.17748750746250153]","[-1.3893171548843384, -0.1776769906282425]",-7.5542134046554565,6.342573165893555,[3.8663923740386963],True,122,2193,579,3.865875244140625,3.8663923740386963,0.024778587743639946,0.15153230726718903,"[[-0.0032977350056171417, -0.00018941424787044525]]",0.9999794363975525
syco_bullshit_v2_sw_pnf_02,random_23_minus,52,1,0,"[-1.8837631940841675, -0.36229491233825684]","[-1.8880724906921387, -0.3633810579776764]",-7.5542134046554565,6.029521942138672,[3.674250602722168],True,123,579,22005,3.6738264560699463,3.674250602722168,0.024214565753936768,0.15276740491390228,"[[-0.004308989271521568, -0.0010860487818717957]]",0.9999783039093018
syco_bullshit_v2_sw_pnf_02,random_23_minus,53,1,0,"[-1.408831238746643, 0.05353694409132004]","[-1.408928632736206, 0.05365223437547684]",-7.5542134046554565,6.091632843017578,[3.711339235305786],True,124,22005,1238,3.7110133171081543,3.711339235305786,0.024667100980877876,0.1696702092885971,"[[-9.750854223966599e-05, 0.00011522695422172546]]",0.9999778866767883
syco_bullshit_v2_sw_pnf_02,random_23_minus,54,1,0,"[-1.7044345140457153, -0.4525485336780548]","[-1.7085117101669312, -0.45336079597473145]",-7.5542134046554565,6.299062728881836,[3.8403449058532715],True,125,1238,264,3.840303897857666,3.8403449058532715,0.024830855429172516,0.15939833223819733,"[[-0.004077200777828693, -0.000812305137515068]]",0.9999790787696838
syco_bullshit_v2_sw_pnf_02,random_23_minus,55,1,0,"[-1.975612998008728, -0.5320278406143188]","[-1.9802855253219604, -0.533191442489624]",-7.5542134046554565,6.107119560241699,[3.72047758102417],True,126,264,6507,3.7203681468963623,3.72047758102417,0.022555382922291756,0.14750352501869202,"[[-0.004672429524362087, -0.001163804903626442]]",0.9999815821647644
syco_bullshit_v2_sw_pnf_02,random_23_minus,56,1,0,"[-1.257250189781189, -0.14523741602897644]","[-1.2566065788269043, -0.1444750726222992]",-7.5542134046554565,6.442081928253174,[3.924896717071533],True,127,6507,13,3.925551652908325,3.924896717071533,0.02167719043791294,0.16068053245544434,"[[0.0006437432020902634, 0.0007624253630638123]]",0.9999847412109375
syco_bullshit_v2_sw_pnf_02,random_23_minus,57,1,0,"[-1.6530636548995972, -0.09500502794981003]","[-1.652759075164795, -0.09540580213069916]",-7.5542134046554565,5.996860504150391,[3.651555299758911],True,128,13,248046,3.652130365371704,3.651555299758911,0.02003289759159088,0.1461484581232071,"[[0.00030455924570560455, -0.00040073879063129425]]",0.9999849796295166
syco_bullshit_v2_sw_pnf_02,random_23_minus,58,1,0,"[-0.9400967955589294, -0.22065313160419464]","[-0.9395386576652527, -0.22023451328277588]",-7.5542134046554565,6.834909439086914,[4.164137840270996],True,129,248046,198,4.163983345031738,4.164137840270996,0.01790687069296837,0.13236166536808014,"[[0.0005580317229032516, 0.00041864998638629913]]",0.999990701675415
syco_bullshit_v2_sw_pnf_02,random_23_minus,59,1,0,"[-2.2798447608947754, -0.5103001594543457]","[-2.2836716175079346, -0.5117793679237366]",-7.5542134046554565,5.782320976257324,[3.5243468284606934],True,130,198,248044,3.524550199508667,3.5243468284606934,0.022535433992743492,0.136563241481781,"[[-0.0038267243653535843, -0.001479119062423706]]",0.999979555606842
syco_bullshit_v2_sw_pnf_03,random_identity_minus,0,69,68,"[-1.5502445697784424, 0.38095927238464355]","[-1.5502445697784424, 0.38095927238464355]",-7.5542134046554565,5.62300968170166,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,68,271,2665,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,1,1,0,"[-1.169588327407837, -0.13119915127754211]","[-1.169588327407837, -0.13119915127754211]",-7.5542134046554565,6.515824317932129,[0.0],True,69,2665,11,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,2,1,0,"[-1.5916752815246582, -0.17076057195663452]","[-1.5916752815246582, -0.17076057195663452]",-7.5542134046554565,6.133298873901367,[0.0],True,70,11,243308,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,3,1,0,"[-1.0774259567260742, -0.577081024646759]","[-1.0774259567260742, -0.577081024646759]",-7.5542134046554565,7.053868770599365,[0.0],True,71,243308,15308,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,4,1,0,"[-1.211696743965149, -0.8613238334655762]","[-1.211696743965149, -0.8613238334655762]",-7.5542134046554565,7.203840732574463,[0.0],True,72,15308,12179,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,5,1,0,"[-0.8935896754264832, -0.6750983595848083]","[-0.8935896754264832, -0.6750983595848083]",-7.5542134046554565,7.335721969604492,[0.0],True,73,12179,17887,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,6,1,0,"[-0.8108844757080078, -0.3595166504383087]","[-0.8108844757080078, -0.3595166504383087]",-7.5542134046554565,7.102845668792725,[0.0],True,74,17887,1954,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,7,1,0,"[-1.067320466041565, -0.14313998818397522]","[-1.067320466041565, -0.14313998818397522]",-7.5542134046554565,6.630033016204834,[0.0],True,75,1954,369,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,8,1,0,"[-1.199353575706482, -0.3541700541973114]","[-1.199353575706482, -0.3541700541973114]",-7.5542134046554565,6.7090301513671875,[0.0],True,76,369,264,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,9,1,0,"[-0.9347364902496338, -0.6333171129226685]","[-0.9347364902496338, -0.6333171129226685]",-7.5542134046554565,7.25279426574707,[0.0],True,77,264,30744,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,10,1,0,"[-0.7039204835891724, -0.6654948592185974]","[-0.7039204835891724, -0.6654948592185974]",-7.5542134046554565,7.5157880783081055,[0.0],True,78,30744,7059,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,11,1,0,"[-1.2257795333862305, -0.537946879863739]","[-1.2257795333862305, -0.537946879863739]",-7.5542134046554565,6.86638069152832,[0.0],True,79,7059,494,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,12,1,0,"[-1.5731579065322876, -0.6114624738693237]","[-1.5731579065322876, -0.6114624738693237]",-7.5542134046554565,6.592517852783203,[0.0],True,80,494,279,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,13,1,0,"[-1.5379741191864014, -0.5591342449188232]","[-1.5379741191864014, -0.5591342449188232]",-7.5542134046554565,6.575373649597168,[0.0],True,81,279,220,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,14,1,0,"[-1.1162803173065186, -0.37823641300201416]","[-1.1162803173065186, -0.37823641300201416]",-7.5542134046554565,6.816169738769531,[0.0],True,82,220,16,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,15,1,0,"[-1.8791708946228027, -1.0092380046844482]","[-1.8791708946228027, -1.0092380046844482]",-7.5542134046554565,6.6842803955078125,[0.0],True,83,16,24,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,16,1,0,"[-1.367496132850647, -0.5847443342208862]","[-1.367496132850647, -0.5847443342208862]",-7.5542134046554565,6.771461486816406,[0.0],True,84,24,24,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,17,1,0,"[-1.2830737829208374, -0.1623430997133255]","[-1.2830737829208374, -0.1623430997133255]",-7.5542134046554565,6.433483123779297,[0.0],True,85,24,15,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,18,1,0,"[-1.4347505569458008, -0.1893400251865387]","[-1.4347505569458008, -0.1893400251865387]",-7.5542134046554565,6.308803081512451,[0.0],True,86,15,82,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,19,1,0,"[-1.5132907629013062, 0.022136814892292023]","[-1.5132907629013062, 0.022136814892292023]",-7.5542134046554565,6.0187859535217285,[0.0],True,87,82,321,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,20,1,0,"[-1.6244341135025024, 0.3589048683643341]","[-1.6244341135025024, 0.3589048683643341]",-7.5542134046554565,5.5708746910095215,[0.0],True,88,321,682,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,21,1,0,"[-1.458320140838623, -0.08659127354621887]","[-1.458320140838623, -0.08659127354621887]",-7.5542134046554565,6.1824846267700195,[0.0],True,89,682,2496,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,22,1,0,"[-1.0598478317260742, 0.007255688309669495]","[-1.0598478317260742, 0.007255688309669495]",-7.5542134046554565,6.487110137939453,[0.0],True,90,2496,978,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,23,1,0,"[-1.3734287023544312, -0.501075029373169]","[-1.3734287023544312, -0.501075029373169]",-7.5542134046554565,6.681859970092773,[0.0],True,91,978,11205,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,24,1,0,"[-1.2723288536071777, -0.12876591086387634]","[-1.2723288536071777, -0.12876591086387634]",-7.5542134046554565,6.410650730133057,[0.0],True,92,11205,303,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,25,1,0,"[-1.7672865390777588, -0.3858450949192047]","[-1.7672865390777588, -0.3858450949192047]",-7.5542134046554565,6.17277193069458,[0.0],True,93,303,264,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,26,1,0,"[-1.5915004014968872, -0.4670015275478363]","[-1.5915004014968872, -0.4670015275478363]",-7.5542134046554565,6.429714679718018,[0.0],True,94,264,6278,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,27,1,0,"[-1.6651639938354492, -0.2590582072734833]","[-1.6651639938354492, -0.2590582072734833]",-7.5542134046554565,6.148107528686523,[0.0],True,95,6278,7072,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,28,1,0,"[-1.9063047170639038, -0.5026315450668335]","[-1.9063047170639038, -0.5026315450668335]",-7.5542134046554565,6.150540351867676,[0.0],True,96,7072,12,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,29,1,0,"[-1.7304656505584717, -0.7745026350021362]","[-1.7304656505584717, -0.7745026350021362]",-7.5542134046554565,6.598250389099121,[0.0],True,97,12,42466,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,30,1,0,"[-1.7888206243515015, -0.27763980627059937]","[-1.7888206243515015, -0.27763980627059937]",-7.5542134046554565,6.043032646179199,[0.0],True,98,42466,3746,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,31,1,0,"[-1.7707966566085815, -0.3960082530975342]","[-1.7707966566085815, -0.3960082530975342]",-7.5542134046554565,6.179425239562988,[0.0],True,99,3746,17287,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,32,1,0,"[-2.0530691146850586, -0.34275639057159424]","[-2.0530691146850586, -0.34275639057159424]",-7.5542134046554565,5.843900680541992,[0.0],True,100,17287,6302,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,33,1,0,"[-1.797263264656067, 0.12011486291885376]","[-1.797263264656067, 0.12011486291885376]",-7.5542134046554565,5.636835098266602,[0.0],True,101,6302,13,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,34,1,0,"[-1.139113426208496, 0.5826404690742493]","[-1.139113426208496, 0.5826404690742493]",-7.5542134046554565,5.832459449768066,[0.0],True,102,13,5788,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,35,1,0,"[-1.6691176891326904, -0.3825175166130066]","[-1.6691176891326904, -0.3825175166130066]",-7.5542134046554565,6.267613410949707,[0.0],True,103,5788,424,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,36,1,0,"[-1.1668269634246826, -0.6025806665420532]","[-1.1668269634246826, -0.6025806665420532]",-7.5542134046554565,6.989967346191406,[0.0],True,104,424,5891,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,37,1,0,"[-1.0963314771652222, -0.8949127793312073]","[-1.0963314771652222, -0.8949127793312073]",-7.5542134046554565,7.352794647216797,[0.0],True,105,5891,24956,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,38,1,0,"[-1.314469337463379, -0.9523972272872925]","[-1.314469337463379, -0.9523972272872925]",-7.5542134046554565,7.192141532897949,[0.0],True,106,24956,32524,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,39,1,0,"[-1.8929284811019897, -0.6326203346252441]","[-1.8929284811019897, -0.6326203346252441]",-7.5542134046554565,6.293905258178711,[0.0],True,107,32524,10616,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,40,1,0,"[-1.5629774332046509, -0.5515265464782715]","[-1.5629774332046509, -0.5515265464782715]",-7.5542134046554565,6.542762756347656,[0.0],True,108,10616,11,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,41,1,0,"[-1.4515650272369385, -0.1491546332836151]","[-1.4515650272369385, -0.1491546332836151]",-7.5542134046554565,6.251803398132324,[0.0],True,109,11,1141,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,42,1,0,"[-1.1041126251220703, -0.33423513174057007]","[-1.1041126251220703, -0.33423513174057007]",-7.5542134046554565,6.784336090087891,[0.0],True,110,1141,22373,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,43,1,0,"[-1.097294807434082, -0.09910371899604797]","[-1.097294807434082, -0.09910371899604797]",-7.5542134046554565,6.556022644042969,[0.0],True,111,22373,321,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,44,1,0,"[-1.6123050451278687, -0.33983391523361206]","[-1.6123050451278687, -0.33983391523361206]",-7.5542134046554565,6.281742095947266,[0.0],True,112,321,6639,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,45,1,0,"[-1.0864430665969849, -0.28237056732177734]","[-1.0864430665969849, -0.28237056732177734]",-7.5542134046554565,6.750141143798828,[0.0],True,113,6639,314,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,46,1,0,"[-1.5593756437301636, -0.5641174912452698]","[-1.5593756437301636, -0.5641174912452698]",-7.5542134046554565,6.558955192565918,[0.0],True,114,314,4393,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,47,1,0,"[-1.5049424171447754, -0.3674456477165222]","[-1.5049424171447754, -0.3674456477165222]",-7.5542134046554565,6.416716575622559,[0.0],True,115,4393,4257,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,48,1,0,"[-1.370944619178772, -0.31243616342544556]","[-1.370944619178772, -0.31243616342544556]",-7.5542134046554565,6.4957051277160645,[0.0],True,116,4257,1236,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,49,1,0,"[-1.3070250749588013, -0.49461352825164795]","[-1.3070250749588013, -0.49461352825164795]",-7.5542134046554565,6.741802215576172,[0.0],True,117,1236,424,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,50,1,0,"[-1.4207355976104736, -0.38524121046066284]","[-1.4207355976104736, -0.38524121046066284]",-7.5542134046554565,6.51871919631958,[0.0],True,118,424,21840,,,,,,
